class_old,class_new
.pageButton_bcd673,.pageButton_bf9853
.activeButton__7a550,.activeButton__70b70
.endButton__45620,.endButton__45c13
.disabled__238bc,.disabled__82158
.consentCard__49713,.consentCard_ea523e
.nowPlayingColumn_f5023f,.nowPlayingColumn_b025fe
.container__0a6a9,.container__3673d
.scroller__00e7e,.scroller__7c25e
.interactive__01cfa,.interactive__46c44
.inset__0bfb3,.inset__61d5b
.section_efc22d,.section__253ec
.partyMemberOverflow_d12297,.partyMemberOverflow_fa82b9
.applicationStreamingPreviewWrapper__97a95,.applicationStreamingPreviewWrapper_cdc31a
.emptyCard_f82dde,.emptyCard__204d9
.emptyText_dd45f0,.emptyText__18c2a
.button__3ecb4,.button_bfb8e1
.focused__47631,.focused__53c23
.premiumUpsell_e1bfd9,.premiumUpsell_aae531
.upsellTooltipWrapper_df8272,.upsellTooltipWrapper__11dad
.caretTopCenter__3f88f,.caretTopCenter__99bb0
.reactionTooltip__9384a,.reactionTooltip__20d0b
.messagesPopoutWrap_b3b384,.messagesPopoutWrap__10dd1
.header_f5cc88,.header__21b33
.footer_a3029c,.footer__6b9ef
.channelHeader__5d30c,.channelHeader_ea0f89
.guildIcon_cccd03,.guildIcon__6a5d6
.messageGroupWrapper_f8c6e9,.messageGroupWrapper__1fce2
.jumpButton__0329d,.jumpButton__309d6
.regionSelectPopout__0127b,.regionSelectPopout_a270cb
.quickSelectPopoutOption__39224,.quickSelectPopoutOption_b852b1
.regionSelectName__7c81f,.regionSelectName_e97b48
.recentMentionsPopout__826a9,.recentMentionsPopout__40c54
.container__56e52,.container__7c2c1
.messageContainer_aa7d14,.messageContainer_cb3d47
.jumpButton__24ca6,.jumpButton_aab0bc
.text__6b9e7,.text__76b99
.icon_d2bc2f,.icon_c68d99
.tutorial__7b875,.tutorial__5bb77
.tutorialIcon__5c63f,.tutorialIcon__51741
.channel_d48f2d,.channel__36a7e
.messages_f7999e,.messages__1aaa1
.collapseButton_b18eab,.collapseButton_f8165c
.container__2c498,.container_cdf5a8
.friendRequestsButton_f19806,.friendRequestsButton__77e10
.forumPost__0c88c,.forumPost__76f0f
.container__20de0,.container_eb737e
.calloutContainer_c0109d,.calloutContainer__941c0
.container__8261a,.container_f93da8
.header__53b07,.header__6d44a
.icon__588c6,.icon__89b22
.icon__5c1d3,.icon_bdb6fa
.container__767d1,.container__17159
.spineBorder_bdec8b,.spineBorder__52981
.chatHeaderBar_c1df53,.chatHeaderBar__9e6ac
.row__4daf2,.row__9e25f
.iconWrapper__85630,.iconWrapper__8795c
.container__6604b,.container__9922f
.hasThread__58ee2,.hasThread__44ae4
.emptyStateHeader__02ad4,.emptyStateHeader__727fa
.emptyStateIcon__9ee16,.emptyStateIcon__5488c
.compactButton__0f247,.compactButton__00b66
.compactButtonDisabled_f3bf7b,.compactButtonDisabled_c3934d
.option_f70eea,.option__571e3
.streamPreview__1846c,.streamPreview__965fa
.previewContainer_bb1924,.previewContainer__1e0bb
.watchButton__0d283,.watchButton__5a93d
.header__7133e,.header__3b038
.circle__2005c,.circle__2100f
.eventStatusBrand__948ce,.eventStatusBrand__08773
.eventStatusLabel__4d7cc,.eventStatusLabel_b9a979
.eventStatusContainer__92035,.eventStatusContainer__591e7
.rsvpCount__4657d,.rsvpCount_f38818
.rsvpIcon_a79c28,.rsvpIcon_c679d2
.container_f3270f,.container__56345
.contentContainer__3b585,.contentContainer__5d27b
.circle_d71ba0,.circle__970b1
.progressBar__0a392,.progressBar_f61abb
.selectedProgressBar__10383,.selectedProgressBar__26b4d
.container__52a36,.container__52476
.textInput__210e5,.textInput__12559
.previewCard_aef1ab,.previewCard__980d0
.colorMuted_ae2200,.colorMuted__413e9
.colorBrand_be5f58,.colorBrand__65cd6
.container_e4c233,.container_ec5ce2
.stickerCategoryGeneric__431fb,.stickerCategoryGeneric_ac28b6
.stickerCategoryGenericSelected__44ec4,.stickerCategoryGenericSelected_b553f9
.row__959bb,.row_b3c4f2
.stickerInspected__1c897,.stickerInspected__29120
.inspectedIndicator_f00108,.inspectedIndicator__0c5e3
.containerBackground__1e084,.containerBackground__65bbe
.unreadMentionsIndicatorTop_ada847,.unreadMentionsIndicatorTop__153ad
.unreadMentionsIndicatorBottom_fdb943,.unreadMentionsIndicatorBottom__9351c
.authBox__7196a,.authBox__6f336
.startOverButton_b3ba6f,.startOverButton__3447a
.container_c11257,.container__73ab0
.copyInput_c1c679,.copyInput_f549fd
.promotionCard__8581c,.promotionCard_f4dd43
.phoneField__65729,.phoneField__47dd1
.inputField__3008c,.inputField_c0d34f
.maskBackground_f896ad,.maskBackground__4b2ff
.iconWrapper__8fbb1,.iconWrapper_fda12f
.scroller_e9501c,.scroller__32e73
.pageContainer__1e84a,.pageContainer__853b6
.optionItem_f32ffe,.optionItem__7394f
.selected__9800b,.selected__7f4cb
.headerContent__74c51,.headerContent__90672
.searchBox_bf114a,.searchBox_f2dfb6
.iconMask_f7f012,.iconMask_da0856
.icon__3dded,.icon__6810d
.sidebarContainer__5583d,.sidebarContainer__6f8e5
.scrollTierBackground__36806,.scrollTierBackground__89f3e
.activityItem__33da9,.activityItem__2bb92
.disabled_b6f87e,.disabled__71884
.activityTag__01970,.activityTag__1f89a
.modalHeader_e68db4,.modalHeader_b1624c
.modalDivider__67d13,.modalDivider__58e25
.container_b181b6,.container_b92032
.header_c01fde,.header_b2c494
.title__38892,.title__20d69
.matchingPostsRow__510be,.matchingPostsRow__6cdb0
.uploadInput_bbab2f,.uploadInput_a6cb60
.uploadIcon_fe2ad4,.uploadIcon_dd6e1a
.icon__8bfe4,.icon_fb50ab
.increasedActivityMainCard__916ed,.increasedActivityMainCard_e53744
.container_a4e239,.container__7afce
.stepContainer__2f6a9,.stepContainer_f61e92
.stepStatus_f620c2,.stepStatus__6954b
.rolesList__55c4f,.rolesList__8a773
.title__964d5,.title_f3ce0c
.postTitleText__11fd1,.postTitleText__39597
.pinIcon__39b6e,.pinIcon__054d8
.loadingCard_a6aa0a,.loadingCard_ecb256
.replies_c11247,.replies__1b03e
.container__4abd7,.container__50cdd
.container_b634d9,.container_c8444e
.previewContainer__0f3c5,.previewContainer_a9f935
.preview_c16c3b,.preview_af4f87
.forumPostIcon__3d972,.forumPostIcon_bb48cb
.bottomSeparator__3e1ef,.bottomSeparator__3be4c
.chatInput__06d78,.chatInput_e0436a
.sortDropdown_ec3016,.sortDropdown__40a16
.sortDropdownInner__2456c,.sortDropdownInner_c71d90
.sortDropdownText_e8ca8d,.sortDropdownText__125ae
.container_dbdb0b,.container_aa220a
.textContentFooter__5a630,.textContentFooter_e03480
.container_c24cbd,.container__7d004
.contentPreview_b317ee,.contentPreview__122fc
.container__99b06,.container_de2a56
.container_def45c,.container__694a1
.messageCountIcon__73000,.messageCountIcon__8c6fd
.newMessageCount_f45ea7,.newMessageCount__7c713
.increasedActivityPill__0f3bd,.increasedActivityPill__2620e
.selected_dc72d1,.selected__50db4
.clickable__8b375,.clickable_daf171
.disabled__70fda,.disabled_fbfabf
.container_ae7412,.container_a0ef70
.countContainer__51412,.countContainer__31f72
.countContainer__1b48f,.countContainer_a9a63f
.clear__72191,.clear__2001f
.tagsButton_e96762,.tagsButton__34537
.tagsButtonInner_a70c04,.tagsButtonInner_c1ff90
.iconWrapper__3e4a9,.iconWrapper_a8f659
.container__8ee50,.container__68e43
.divider_ffec75,.divider__4df9f
.container__1b27a,.container__852f7
.descriptionContainer__3814d,.descriptionContainer__24e5f
.gradient__03beb,.gradient__2a8c0
.linkContainer__32221,.linkContainer_f0e24d
.newPostsButton__760c6,.newPostsButton__5c904
.reactionInner__4135b,.reactionInner_bd636d
.reactionCount_b49901,.reactionCount__2c34d
.addReactButton__59750,.addReactButton__4342f
.buttonInner__2771e,.buttonInner__865de
.staticToolbar__7ef7b,.staticToolbar_d19051
.addTags_e01f9c,.addTags__282cb
.reaction_fef95b,.reaction__4a43f
.reactionMe__98f57,.reactionMe__0fffc
.heading-lg-bold_c2517a,.heading-lg-bold_f5eeaa
.heading-lg-semibold_a200cd,.heading-lg-semibold__58a54
.text-xs-normal__56c35,.text-xs-normal__46d75
.text-xs-medium__30cbe,.text-xs-medium_d3e0f1
.text-xs-bold_c1eb0a,.text-xs-bold__5467c
.text-sm-medium__1ba28,.text-sm-medium__726be
.text-md-medium__5151a,.text-md-medium_a84e09
.text-md-normal__4afad,.text-md-normal__6e567
.text-sm-normal_e612c7,.text-sm-normal__95a78
.directoryContainer_d3edd9,.directoryContainer__36395
.category_ba5745,.category_c3da1d
.container__7b33c,.container_bdd168
.container_a6c201,.container__11a0b
.clickable__8d049,.clickable__4a175
.container_dabadb,.container__9c6ed
.category__2d800.activeCategory_acadca,.category_a343a6.activeCategory__585b4
.category__60494,.category__1ebd5
.commandName__72789,.commandName__7c054
.cardHeader_ceb21a,.cardHeader__80457
.benefitsContainer__8c817,.benefitsContainer__69e6f
.intentsContainer__9bd68,.intentsContainer_b8fe04
.soundButton__5ad7b,.soundButton__845c7
.categoryIcon__7b2ea.selected__532c1,.categoryIcon__3e47a.selected__3b2ac
.keybindHint__70c7e,.keybindHint__28b43
.homeContainer_a4aa0a,.homeContainer_c36871
.userProfileOuterThemed__6eb84,.userProfileOuterThemed__1fbd7
.userCardInner_d6aa46,.userCardInner__4fd8f
.headerIcon__8b099,.headerIcon_f56272
.avatarBackground__9cf9d,.avatarBackground_c0a21e
.action_c957d9,.action__94060
.checkCircleCompleted_c66388,.checkCircleCompleted__90309
.sidebarCardWrapper__2c840,.sidebarCardWrapper__98124
.row__70f4c,.row__4f559
.channelIconContainer__5df13,.channelIconContainer__67756
.rulesIconContainer__2a9f3,.rulesIconContainer__0c984
.iconCircle_de71da,.iconCircle__43c9b
.scroller__5e182,.scroller__12676
.tierInfoContainer__80b01,.tierInfoContainer_dd1f1c
.subscriptionPerks__2f4e5,.subscriptionPerks__47df3
.roleMessagePreview__8088a,.roleMessagePreview__242dc
.navButtons__484bf,.navButtons__60fcf
.termsFieldBody__96dcb,.termsFieldBody_c56d5f
.overlay_ef4f80,.overlay_a15774
.selectValuePill__95251,.selectValuePill_eed7e2
.optionButtonWrapper__4072c,.optionButtonWrapper_c86844
.selected__90dd8,.selected__31118
.profileCard_bd55ee,.profileCard__1d74b
.role__65ab8,.role__110aa
.container__6a848,.container__8a0a9
.selectAll_a87487,.selectAll_fe1469
.channelRow__96673,.channelRow__538ef
.disabled__583e7,.disabled__556e5
.chatHeaderBar__28ee6,.chatHeaderBar_b11c70
.mainTableContainer_ea650e,.mainTableContainer_d09fd4
.mainTableContainer__5ffe0,.mainTableContainer__37b54
.table_a843c4,.table_c0e94f
.memberRowContainer_f0d0e5,.memberRowContainer__8a95f
.button_fb10b9,.button__440c9
.otherRoles_a19529,.otherRoles_e625c8
.pageButton_bcd673,.pageButton_bf9853
.optionBox__0338f,.optionBox_d9023e
.contentCircle_bc797d,.contentCircle_ed1cb1
.uploadIcon__68f2c,.uploadIcon_d35ec2
.gifIconContainer__85e92,.gifIconContainer_acf285
.decorationGridItem__80f7f,.decorationGridItem__4316a
.selected_a76908,.selected__9f235
.iconBadge__5fd10,.iconBadge_f605f5
.decorationPreview_d09d2f,.decorationPreview__863a0
.smallDecorationPreviewsContainer_c0deb8,.smallDecorationPreviewsContainer__968c0
.shopPreviewContainer__15dfd,.shopPreviewContainer__52c2e
.effectGridItem__957b0,.effectGridItem__485d8
.selected_bfc68b,.selected__52c38
.lockBadge__7140f,.lockBadge__90f1d
.effectDescriptionNoGradient__2ac4a,.effectDescriptionNoGradient_e5a3ae
.effectDescriptionBorderWithGradient__33bff,.effectDescriptionBorderWithGradient_dae676
.effectDescriptionContainer_d33b78,.effectDescriptionContainer__4ae85
.statusDot__468f8,.statusDot_c605a3
.shopScrollBackgroundPrimary_bb1f42,.shopScrollBackgroundPrimary__28f1d
.pageWrapperBackgroundPrimary__74f14,.pageWrapperBackgroundPrimary__36469
.skeleton__5ac25,.skeleton__3d497
.bannerBody_b2bf3f,.bannerBody__843e0
.cardBody__04250,.cardBody__19868
.cardAvatar__4c223,.cardAvatar__3566a
.cardTitle__05039,.cardTitle__6e00f
.cardDescription__435dd,.cardDescription__78675
.cardSummary__432c0,.cardSummary_c7b600
.shopCard_f7822b,.shopCard__3d319
.cardBackground_af6852,.cardBackground_d86c0e
.darkCardBackground__82a32,.darkCardBackground__38c63
.modalContent__3d79f,.modalContent__4d9c6
.chatPreview_d690d1,.chatPreview__8e939
.mockInput_fd89c6,.mockInput_d3257e
.selected_ee2dc5,.selected__8eaa8
.selected__2244b,.selected_febc70
.messageRequestItem__3b951,.messageRequestItem__9f70d
.hamBanner_c2b052,.hamBanner__21cc2
.problemInfo__4ad5d,.problemInfo__04a54
.toolbar_c7b525,.toolbar__894c6
.icon__5a617,.icon__2c9bf
.popoutContainer__7b9a3,.popoutContainer__66068
.emojiSection_a65b54,.emojiSection_ab054b
.guildSection_ebda04,.guildSection__15ac6
.category_f995ff,.category__6faaf
.settingCard__00567,.settingCard__9b0ad
.cardFolder__34393,.cardFolder__40dc5
.selected__47401,.selected__5faae
.passthrough__7cd54,.passthrough__91f95
.header__02652,.header_def8e2
.container_e84cda,.container_b1d738
.sectionTag_b0df68,.sectionTag__03ea5
.row__3fe26,.row__018c3
.rowInner_feb94d,.rowInner__62b94
.selected__75860,.selected__5fd17
.defaultColor__87d87,.defaultColor__8610e
.container__0d1a7,.container__2e9cc
.subtitle__89b16,.subtitle__7ec98
.container__73245,.container__9dd63
.text__43e5f,.text__67f81
.optionHeader_b6da7f,.optionHeader_e0be1e
.subtitle_a75f7f,.subtitle_f9a2be
.subtitle__963da,.subtitle_acd9d2
.iconContainer_cd2671,.iconContainer__60b4b
.backButton__576ea,.backButton__68a1c
.backButton_c0ce06,.backButton_b70672
.input__0c269,.input__0c568
.sampleLink__771c4,.sampleLink__0b2d6
.rowContainer__6f4c6,.rowContainer_a98a8a
.rowText_e87737,.rowText_e0108c
.rowArrow_d97795,.rowArrow__5d5d7
.container__03857,.container__628c8
.container__60a4a,.container__03b79
.iconContainer__6fc72,.iconContainer__1b9f0
.optionContainer__5d0b1,.optionContainer__0233f
.channelIcon__1565e,.channelIcon_fe5b84
.channelTitleIcon__1896b,.channelTitleIcon_e1e1a5
.optionArrow__4c748,.optionArrow_b537a7
.header__72166,.header__8f369
.container_d4b118,.container__6a8f8
.button__671cf,.button__344e7
.communityInfoPill_d3f445,.communityInfoPill__1efab
.container__92dc8,.container_c68a2c
.container_acafc1,.container__29699
.icon_f71c55,.icon_ac2d0d
.interactiveCard_d5a839,.interactiveCard_d92364
.selected__715e8,.selected__142a3
.container__16581,.container__55cc1
.conversationRoot__11fa6,.conversationRoot_bed0b3
.replySpine_ed1feb,.replySpine__081f6
.conversationMessage__0d40e,.conversationMessage__3c425
.contentWarningPopout__7d8c2,.contentWarningPopout__84e38
.footer__36118,.footer__068c0
.modalHeaderCustomGift_af2c51,.modalHeaderCustomGift_d0f226
.iconBackground_c5c678,.iconBackground__5ef94
.spinner_caad3a,.spinner_caac0a
.container__5a6b1,.container__0018d
.selected__70739,.selected__26619
.fieldBackground_d6edfa,.fieldBackground__4007e
.termsRow_a03d1d,.termsRow__8e6aa
.banReasonOtherClickable_e4b932,.banReasonOtherClickable_ea058e
.buttonWhite__30853,.buttonWhite__913ed
.footer__03347,.footer__25bb8
.layer_ec16dd::after,.layer__6b5c3::after
.guildPopout_ea4d8c,.guildPopout_df13cd
.emojiCounter_facc23,.emojiCounter__268b4
.perkRow_bdbcf6,.perkRow__77c96
.sidebarContianer_e155a0,.sidebarContianer__623bd
.container__8316e,.container_cbd141
.bottomRowAction__1d119,.bottomRowAction_b95fd7
.bottomRowActionDisabled__413d8,.bottomRowActionDisabled__08659
.innerBottomRowAction_ccb714,.innerBottomRowAction__8a3df
.container_c18052,.container__532be
.header__01d62,.header_aacd9b
.modInfoItem__05dd7,.modInfoItem_df526b
.modInfoAction__40259,.modInfoAction__5a4f4
.permissionChiplet__7a040,.permissionChiplet_b69b5f
.elevatedPermission_af9178,.elevatedPermission_e3717f
.innerContainer__68aae,.innerContainer__28ce6
.permissionItemContainer__274fd,.permissionItemContainer__93334
.elevatedPermission_c4dcb1,.elevatedPermission__158d9
.buttonWhite__30853,.buttonWhite__913ed
